None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
611,AAPL,1983-05-16,53.12,53.12,51.5,51.75,308900.0,0.0,1.0,0.78101350440192,0.78101350440192,0.75719494496798,0.76087064858433,17298400.0
612,AAPL,1983-05-17,51.75,52.0,51.13,51.88,689100.0,0.0,1.0,0.76087064858433,0.76454635220068,0.75175490361578,0.76278201446483,38589600.0
613,AAPL,1983-05-18,51.88,53.0,51.88,52.5,700900.0,0.0,1.0,0.76278201446483,0.77924916666607,0.76278201446483,0.77189775943338,39250400.0
614,AAPL,1983-05-19,52.5,54.25,52.5,54.13,313800.0,0.0,1.0,0.77189775943338,0.79762768474782,0.77189775943338,0.79586334701197,17572800.0
615,AAPL,1983-05-20,54.13,57.0,53.37,56.87,652200.0,0.0,1.0,0.79586334701197,0.83806042452767,0.78468920801827,0.83614905864716,36523200.0
616,AAPL,1983-05-23,56.87,57.5,55.75,57.5,543500.0,0.0,1.0,0.83614905864716,0.84541183176036,0.81968190644592,0.84541183176036,30436000.0
617,AAPL,1983-05-24,57.5,60.5,57.5,60.5,480800.0,0.0,1.0,0.84541183176036,0.88952027515656,0.84541183176036,0.88952027515656,26924800.0
618,AAPL,1983-05-25,60.5,61.0,59.12,60.0,686300.0,0.0,1.0,0.88952027515656,0.89687168238926,0.86923039119431,0.88216886792386,38432800.0
619,AAPL,1983-05-26,60.0,60.37,58.88,59.38,471300.0,0.0,1.0,0.88216886792386,0.88760890927606,0.86570171572261,0.87305312295531,26392800.0
620,AAPL,1983-05-27,59.38,60.0,59.12,59.38,252800.0,0.0,1.0,0.87305312295531,0.88216886792386,0.86923039119431,0.87305312295531,14156800.0
621,AAPL,1983-05-31,59.25,59.25,56.62,57.75,203300.0,0.0,1.0,0.87114175707481,0.87114175707481,0.83247335503081,0.84908753537671,11384800.0
622,AAPL,1983-06-01,57.75,58.25,57.25,58.13,437900.0,0.0,1.0,0.84908753537671,0.85643894260941,0.84173612814401,0.85467460487356,24522400.0
623,AAPL,1983-06-02,58.13,58.5,57.75,58.5,354600.0,0.0,1.0,0.85467460487356,0.86011464622576,0.84908753537671,0.86011464622576,19857600.0
624,AAPL,1983-06-03,58.5,61.63,58.5,61.37,288100.0,0.0,1.0,0.86011464622576,0.90613445550246,0.86011464622576,0.90231172374145,16133600.0
625,AAPL,1983-06-06,61.37,62.75,61.37,62.75,464700.0,0.0,1.0,0.90231172374145,0.9226016077037,0.90231172374145,0.9226016077037,26023200.0
626,AAPL,1983-06-07,62.75,63.25,60.63,60.63,438300.0,0.0,1.0,0.9226016077037,0.9299530149364,0.89143164103706,0.89143164103706,24544800.0
627,AAPL,1983-06-08,60.63,60.87,59.38,59.88,375200.0,0.0,1.0,0.89143164103706,0.89496031650875,0.87305312295531,0.88040453018801,21011200.0
628,AAPL,1983-06-09,59.88,60.5,58.37,59.5,244600.0,0.0,1.0,0.88040453018801,0.88952027515656,0.85820328034526,0.87481746069116,13697600.0
629,AAPL,1983-06-10,59.5,59.88,59.12,59.25,167100.0,0.0,1.0,0.87481746069116,0.88040453018801,0.86923039119431,0.87114175707481,9357600.0
630,AAPL,1983-06-13,59.25,59.38,55.0,57.25,800300.0,0.0,1.0,0.87114175707481,0.87305312295531,0.80865479559687,0.84173612814401,44816800.0
631,AAPL,1983-06-14,57.25,57.75,55.75,56.0,761300.0,0.0,1.0,0.84173612814401,0.84908753537671,0.81968190644592,0.82335761006227,42632800.0
632,AAPL,1983-06-15,55.88,55.88,53.25,54.37,863200.0,0.0,1.0,0.82159327232642,0.82159327232642,0.78292487028242,0.79939202248367,48339200.0
633,AAPL,1983-06-16,54.63,57.25,54.63,57.25,548600.0,0.0,1.0,0.80321475424467,0.84173612814401,0.80321475424467,0.84173612814401,30721600.0
634,AAPL,1983-06-17,57.25,57.5,56.12,56.12,250200.0,0.0,1.0,0.84173612814401,0.84541183176036,0.82512194779812,0.82512194779812,14011200.0
635,AAPL,1983-06-20,56.12,56.5,52.88,53.37,623100.0,0.0,1.0,0.82512194779812,0.83070901729497,0.77748482893023,0.78468920801827,34893600.0
636,AAPL,1983-06-21,53.37,54.0,52.38,53.75,560100.0,0.0,1.0,0.78468920801827,0.79395198113147,0.77013342169753,0.79027627751512,31365600.0
637,AAPL,1983-06-22,53.87,55.62,53.87,55.38,629300.0,0.0,1.0,0.79204061525097,0.81777054056542,0.79204061525097,0.81424186509372,35240800.0
638,AAPL,1983-06-23,55.13,55.13,53.5,53.63,598200.0,0.0,1.0,0.81056616147737,0.81056616147737,0.78660057389877,0.78851193977928,33499200.0
639,AAPL,1983-06-24,53.63,54.37,53.12,53.25,212700.0,0.0,1.0,0.78851193977928,0.79939202248367,0.78101350440192,0.78292487028242,11911200.0
640,AAPL,1983-06-27,53.25,53.25,50.37,50.37,549300.0,0.0,1.0,0.78292487028242,0.78292487028242,0.74058076462208,0.74058076462208,30760800.0
641,AAPL,1983-06-28,50.37,50.63,46.5,46.87,1558800.0,0.0,1.0,0.74058076462208,0.74440349638308,0.68368087264099,0.68912091399319,87292800.0
642,AAPL,1983-06-29,46.87,49.62,45.75,49.12,1314200.0,0.0,1.0,0.68912091399319,0.72955365377303,0.67265376179194,0.72220224654033,73595200.0
643,AAPL,1983-06-30,49.12,50.0,48.62,48.88,493600.0,0.0,1.0,0.72220224654033,0.73514072326988,0.71485083930763,0.71867357106864,27641600.0
644,AAPL,1983-07-01,48.88,49.75,48.62,49.25,769000.0,0.0,1.0,0.71867357106864,0.73146501965353,0.71485083930763,0.72411361242083,43064000.0
645,AAPL,1983-07-05,49.25,49.38,47.13,47.25,366300.0,0.0,1.0,0.72411361242083,0.72602497830134,0.69294364575419,0.69470798349004,20512800.0
646,AAPL,1983-07-06,47.25,47.5,46.37,47.37,428200.0,0.0,1.0,0.69470798349004,0.69838368710639,0.68176950676049,0.69647232122589,23979200.0
647,AAPL,1983-07-07,47.37,47.5,46.5,46.75,399300.0,0.0,1.0,0.69647232122589,0.69838368710639,0.68368087264099,0.68735657625734,22360800.0
648,AAPL,1983-07-08,46.75,46.75,46.0,46.25,313300.0,0.0,1.0,0.68735657625734,0.68735657625734,0.67632946540829,0.68000516902464,17544800.0
649,AAPL,1983-07-11,46.25,48.25,46.25,47.5,504100.0,0.0,1.0,0.68000516902464,0.70941079795544,0.68000516902464,0.69838368710639,28229600.0
650,AAPL,1983-07-12,47.5,48.0,46.12,46.37,335700.0,0.0,1.0,0.69838368710639,0.70573509433909,0.67809380314414,0.68176950676049,18799200.0
651,AAPL,1983-07-13,46.37,46.5,45.38,46.12,575900.0,0.0,1.0,0.68176950676049,0.68368087264099,0.66721372043974,0.67809380314414,32250400.0
652,AAPL,1983-07-14,46.12,46.87,45.75,46.0,334400.0,0.0,1.0,0.67809380314414,0.68912091399319,0.67265376179194,0.67632946540829,18726400.0
653,AAPL,1983-07-15,46.0,46.0,44.13,44.37,303400.0,0.0,1.0,0.67632946540829,0.67632946540829,0.648835202358,0.65236387782969,16990400.0
654,AAPL,1983-07-18,44.37,44.5,43.25,44.25,364400.0,0.0,1.0,0.65236387782969,0.65427524371019,0.63589672562845,0.65059954009385,20406400.0
655,AAPL,1983-07-19,44.25,46.37,43.37,43.75,764000.0,0.0,1.0,0.65059954009385,0.68176950676049,0.6376610633643,0.64324813286115,42784000.0
656,AAPL,1983-07-20,43.75,44.13,40.75,41.25,1361100.0,0.0,1.0,0.64324813286115,0.648835202358,0.59913968946495,0.60649109669765,76221600.0
657,AAPL,1983-07-21,41.25,44.37,41.0,43.37,1416900.0,0.0,1.0,0.60649109669765,0.65236387782969,0.6028153930813,0.6376610633643,79346400.0
658,AAPL,1983-07-22,43.37,43.87,43.25,43.75,519800.0,0.0,1.0,0.6376610633643,0.64501247059699,0.63589672562845,0.64324813286115,29108800.0
659,AAPL,1983-07-25,43.75,43.75,42.5,43.13,341200.0,0.0,1.0,0.64324813286115,0.64324813286115,0.6248696147794,0.6341323878926,19107200.0
660,AAPL,1983-07-26,43.13,43.37,37.5,39.12,1200800.0,0.0,1.0,0.6341323878926,0.6376610633643,0.55135554245241,0.57517410188636,67244800.0
661,AAPL,1983-07-27,39.12,40.37,35.75,36.25,1340700.0,0.0,1.0,0.57517410188636,0.5935526199681,0.52562561713797,0.53297702437066,75079200.0
662,AAPL,1983-07-28,36.25,36.75,34.0,34.0,1207500.0,0.0,1.0,0.53297702437066,0.54032843160336,0.49989569182352,0.49989569182352,67620000.0
663,AAPL,1983-07-29,34.0,35.25,33.87,34.88,983600.0,0.0,1.0,0.49989569182352,0.51827420990527,0.49798432594302,0.51283416855307,55081600.0
664,AAPL,1983-08-01,34.88,36.37,34.25,34.5,1037700.0,0.0,1.0,0.51283416855307,0.53474136210651,0.50357139543987,0.50724709905622,58111200.0
665,AAPL,1983-08-02,34.5,35.0,34.25,34.38,453800.0,0.0,1.0,0.50724709905622,0.51459850628892,0.50357139543987,0.50548276132037,25412800.0
666,AAPL,1983-08-03,34.38,35.62,33.87,34.88,552800.0,0.0,1.0,0.50548276132037,0.52371425125746,0.49798432594302,0.51283416855307,30956800.0
667,AAPL,1983-08-04,34.88,35.25,31.75,33.25,1304100.0,0.0,1.0,0.51283416855307,0.51827420990527,0.46681435927638,0.48886858097447,73029600.0
668,AAPL,1983-08-05,33.25,34.5,33.0,33.87,586700.0,0.0,1.0,0.48886858097447,0.50724709905622,0.48519287735812,0.49798432594302,32855200.0
669,AAPL,1983-08-08,33.87,34.75,33.13,34.0,342900.0,0.0,1.0,0.49798432594302,0.51092280267257,0.48710424323862,0.49989569182352,19202400.0
670,AAPL,1983-08-09,34.0,34.88,33.75,34.38,671300.0,0.0,1.0,0.49989569182352,0.51283416855307,0.49621998820717,0.50548276132037,37592800.0
671,AAPL,1983-08-10,34.38,34.62,33.5,34.25,723100.0,0.0,1.0,0.50548276132037,0.50901143679207,0.49254428459082,0.50357139543987,40493600.0
672,AAPL,1983-08-11,34.25,34.75,33.25,33.75,402600.0,0.0,1.0,0.50357139543987,0.51092280267257,0.48886858097447,0.49621998820717,22545600.0
673,AAPL,1983-08-12,33.75,34.5,33.13,33.5,333200.0,0.0,1.0,0.49621998820717,0.50724709905622,0.48710424323862,0.49254428459082,18659200.0
674,AAPL,1983-08-15,33.5,34.38,33.37,34.38,679800.0,0.0,1.0,0.49254428459082,0.50548276132037,0.49063291871032,0.50548276132037,38068800.0
675,AAPL,1983-08-16,34.38,34.75,33.5,33.87,407900.0,0.0,1.0,0.50548276132037,0.51092280267257,0.49254428459082,0.49798432594302,22842400.0
676,AAPL,1983-08-17,33.87,34.25,32.75,33.13,421600.0,0.0,1.0,0.49798432594302,0.50357139543987,0.48151717374177,0.48710424323862,23609600.0
677,AAPL,1983-08-18,33.13,33.87,33.0,33.5,364900.0,0.0,1.0,0.48710424323862,0.49798432594302,0.48519287735812,0.49254428459082,20434400.0
678,AAPL,1983-08-19,33.5,34.0,33.25,33.75,261600.0,0.0,1.0,0.49254428459082,0.49989569182352,0.48886858097447,0.49621998820717,14649600.0
679,AAPL,1983-08-22,33.75,34.13,33.25,33.63,381100.0,0.0,1.0,0.49621998820717,0.50180705770402,0.48886858097447,0.49445565047132,21341600.0
680,AAPL,1983-08-23,33.63,33.63,31.62,31.88,417800.0,0.0,1.0,0.49445565047132,0.49445565047132,0.46490299339587,0.46872572515688,23396800.0
681,AAPL,1983-08-24,31.75,31.75,30.13,30.25,505800.0,0.0,1.0,0.46681435927638,0.46681435927638,0.44299579984243,0.44476013757828,28324800.0
682,AAPL,1983-08-25,30.25,30.75,30.0,30.5,847200.0,0.0,1.0,0.44476013757828,0.45211154481098,0.44108443396193,0.44843584119463,47443200.0
683,AAPL,1983-08-26,30.5,31.0,30.25,30.88,416000.0,0.0,1.0,0.44843584119463,0.45578724842733,0.44476013757828,0.45402291069148,23296000.0
684,AAPL,1983-08-29,30.88,31.62,30.0,31.25,617400.0,0.0,1.0,0.45402291069148,0.46490299339587,0.44108443396193,0.45946295204368,34574400.0
685,AAPL,1983-08-30,31.25,33.5,31.25,32.87,1044400.0,0.0,1.0,0.45946295204368,0.49254428459082,0.45946295204368,0.48328151147762,58486400.0
686,AAPL,1983-08-31,33.13,37.25,33.13,37.25,893900.0,0.0,1.0,0.48710424323862,0.54767983883606,0.48710424323862,0.54767983883606,50058400.0
687,AAPL,1983-09-01,37.25,38.5,35.5,36.37,973800.0,0.0,1.0,0.54767983883606,0.56605835691781,0.52194991352162,0.53474136210651,54532800.0
688,AAPL,1983-09-02,36.37,38.0,36.25,38.0,577400.0,0.0,1.0,0.53474136210651,0.55870694968511,0.53297702437066,0.55870694968511,32334400.0
689,AAPL,1983-09-06,38.75,39.75,38.75,39.37,811100.0,0.0,1.0,0.56973406053416,0.58443687499956,0.56973406053416,0.57884980550271,45421600.0
690,AAPL,1983-09-07,39.25,39.25,33.87,34.62,1718100.0,0.0,1.0,0.57708546776686,0.57708546776686,0.49798432594302,0.50901143679207,96213600.0
691,AAPL,1983-09-08,34.62,35.0,31.25,31.75,1370800.0,0.0,1.0,0.50901143679207,0.51459850628892,0.45946295204368,0.46681435927638,76764800.0
692,AAPL,1983-09-09,31.75,31.88,30.5,30.63,949500.0,0.0,1.0,0.46681435927638,0.46872572515688,0.44843584119463,0.45034720707513,53172000.0
693,AAPL,1983-09-12,30.63,32.5,30.25,30.63,1188900.0,0.0,1.0,0.45034720707513,0.47784147012542,0.44476013757828,0.45034720707513,66578400.0
694,AAPL,1983-09-13,30.63,32.5,30.37,32.0,911500.0,0.0,1.0,0.45034720707513,0.47784147012542,0.44652447531413,0.47049006289272,51044000.0
695,AAPL,1983-09-14,32.0,32.75,31.0,31.62,810400.0,0.0,1.0,0.47049006289272,0.48151717374177,0.45578724842733,0.46490299339587,45382400.0
696,AAPL,1983-09-15,31.62,31.75,29.75,30.13,709100.0,0.0,1.0,0.46490299339587,0.46681435927638,0.43740873034558,0.44299579984243,39709600.0
697,AAPL,1983-09-16,30.13,30.13,29.13,29.37,1007800.0,0.0,1.0,0.44299579984243,0.44299579984243,0.42829298537703,0.43182166084873,56436800.0
698,AAPL,1983-09-19,29.37,32.25,29.25,32.0,901700.0,0.0,1.0,0.43182166084873,0.47416576650907,0.43005732311288,0.47049006289272,50495200.0
699,AAPL,1983-09-20,32.0,33.5,32.0,32.12,1010800.0,0.0,1.0,0.47049006289272,0.49254428459082,0.47049006289272,0.47225440062857,56604800.0
700,AAPL,1983-09-21,32.12,32.63,31.38,31.5,474800.0,0.0,1.0,0.47225440062857,0.47975283600592,0.46137431792418,0.46313865566003,26588800.0
701,AAPL,1983-09-22,31.5,32.63,31.12,32.5,643400.0,0.0,1.0,0.46313865566003,0.47975283600592,0.45755158616317,0.47784147012542,36030400.0
702,AAPL,1983-09-26,25.87,25.87,24.38,24.88,3432000.0,0.0,1.0,0.38036181021984,0.38036181021984,0.35845461666639,0.36580602389909,192192000.0
703,AAPL,1983-09-27,24.88,25.0,23.0,23.5,1862100.0,0.0,1.0,0.36580602389909,0.36757036163494,0.33816473270415,0.34551613993684,104277600.0
704,AAPL,1983-09-28,23.5,23.5,22.13,22.87,1667400.0,0.0,1.0,0.34551613993684,0.34551613993684,0.32537328411925,0.33625336682364,93374400.0
705,AAPL,1983-09-29,22.87,23.75,22.63,22.75,1262400.0,0.0,1.0,0.33625336682364,0.34919184355319,0.33272469135195,0.3344890290878,70694400.0
706,AAPL,1983-09-30,22.75,23.63,22.5,23.13,526200.0,0.0,1.0,0.3344890290878,0.34742750581735,0.33081332547145,0.34007609858465,29467200.0
707,AAPL,1983-10-03,23.13,23.5,22.63,23.13,682600.0,0.0,1.0,0.34007609858465,0.34551613993684,0.33272469135195,0.34007609858465,38225600.0
708,AAPL,1983-10-04,23.13,23.63,22.75,22.87,757200.0,0.0,1.0,0.34007609858465,0.34742750581735,0.3344890290878,0.33625336682364,42403200.0
709,AAPL,1983-10-05,22.87,23.25,22.13,22.5,851200.0,0.0,1.0,0.33625336682364,0.3418404363205,0.32537328411925,0.33081332547145,47667200.0
710,AAPL,1983-10-06,22.5,22.87,21.75,22.25,1039900.0,0.0,1.0,0.33081332547145,0.33625336682364,0.3197862146224,0.3271376218551,58234400.0
711,AAPL,1983-10-07,22.25,23.75,20.13,20.38,1099700.0,0.0,1.0,0.3271376218551,0.34919184355319,0.29596765518845,0.2996433588048,61583200.0
712,AAPL,1983-10-10,20.13,20.13,18.37,19.75,2308600.0,0.0,1.0,0.29596765518845,0.29596765518845,0.27009070172935,0.2903805856916,129281600.0
713,AAPL,1983-10-11,19.75,19.87,19.13,19.37,1128400.0,0.0,1.0,0.2903805856916,0.29214492342745,0.28126484072306,0.28479351619475,63190400.0
714,AAPL,1983-10-12,19.37,21.25,19.25,21.12,2109900.0,0.0,1.0,0.28479351619475,0.3124348073897,0.2830291784589,0.3105234415092,118154400.0
715,AAPL,1983-10-13,21.75,24.0,21.75,23.0,1877300.0,0.0,1.0,0.3197862146224,0.35286754716954,0.3197862146224,0.33816473270415,105128800.0
716,AAPL,1983-10-14,23.0,23.75,22.5,22.75,1246700.0,0.0,1.0,0.33816473270415,0.34919184355319,0.33081332547145,0.3344890290878,69815200.0
717,AAPL,1983-10-17,22.75,22.75,20.88,21.0,978200.0,0.0,1.0,0.3344890290878,0.3344890290878,0.3069947660375,0.30875910377335,54779200.0
718,AAPL,1983-10-18,20.75,20.75,18.87,19.37,1709700.0,0.0,1.0,0.305083400157,0.305083400157,0.27744210896205,0.28479351619475,95743200.0
719,AAPL,1983-10-19,19.37,22.25,19.13,21.5,1283000.0,0.0,1.0,0.28479351619475,0.3271376218551,0.28126484072306,0.31611051100605,71848000.0
720,AAPL,1983-10-20,21.5,22.13,19.87,20.38,587900.0,0.0,1.0,0.31611051100605,0.32537328411925,0.29214492342745,0.2996433588048,32922400.0
721,AAPL,1983-10-21,20.38,20.88,19.63,19.87,700900.0,0.0,1.0,0.2996433588048,0.3069947660375,0.28861624795576,0.29214492342745,39250400.0
722,AAPL,1983-10-24,19.87,21.12,17.88,21.12,1158000.0,0.0,1.0,0.29214492342745,0.3105234415092,0.26288632264131,0.3105234415092,64848000.0
723,AAPL,1983-10-25,21.12,21.87,21.0,21.25,752000.0,0.0,1.0,0.3105234415092,0.32155055235825,0.30875910377335,0.3124348073897,42112000.0
724,AAPL,1983-10-26,21.25,21.5,20.0,20.13,575500.0,0.0,1.0,0.3124348073897,0.31611051100605,0.29405628930795,0.29596765518845,32228000.0
725,AAPL,1983-10-27,20.13,21.62,20.13,21.12,436800.0,0.0,1.0,0.29596765518845,0.3178748487419,0.29596765518845,0.3105234415092,24460800.0
726,AAPL,1983-10-28,21.12,21.38,20.38,20.88,362500.0,0.0,1.0,0.3105234415092,0.3143461732702,0.2996433588048,0.3069947660375,20300000.0
727,AAPL,1983-10-31,21.12,23.0,21.12,22.63,773100.0,0.0,1.0,0.3105234415092,0.33816473270415,0.3105234415092,0.33272469135195,43293600.0
728,AAPL,1983-11-01,22.63,24.0,21.62,23.0,1466000.0,0.0,1.0,0.33272469135195,0.35286754716954,0.3178748487419,0.33816473270415,82096000.0
729,AAPL,1983-11-02,23.0,24.12,23.0,23.5,903900.0,0.0,1.0,0.33816473270415,0.35463188490539,0.33816473270415,0.34551613993684,50618400.0
730,AAPL,1983-11-03,23.5,23.63,21.0,21.87,1276800.0,0.0,1.0,0.34551613993684,0.34742750581735,0.30875910377335,0.32155055235825,71500800.0
731,AAPL,1983-11-04,21.87,22.0,21.0,21.12,655100.0,0.0,1.0,0.32155055235825,0.32346191823875,0.30875910377335,0.3105234415092,36685600.0
732,AAPL,1983-11-07,21.12,21.62,20.75,21.0,679100.0,0.0,1.0,0.3105234415092,0.3178748487419,0.305083400157,0.30875910377335,38029600.0
733,AAPL,1983-11-08,19.5,19.5,17.25,17.88,5453200.0,0.0,1.0,0.28670488207525,0.28670488207525,0.25362354952811,0.26288632264131,305379200.0
734,AAPL,1983-11-09,17.88,19.25,17.5,19.25,1578000.0,0.0,1.0,0.26288632264131,0.2830291784589,0.25729925314446,0.2830291784589,88368000.0
735,AAPL,1983-11-10,19.25,20.13,19.25,19.63,991400.0,0.0,1.0,0.2830291784589,0.29596765518845,0.2830291784589,0.28861624795576,55518400.0
736,AAPL,1983-11-11,19.63,20.38,19.5,20.0,518000.0,0.0,1.0,0.28861624795576,0.2996433588048,0.28670488207525,0.29405628930795,29008000.0
737,AAPL,1983-11-14,20.0,20.25,19.63,19.75,483400.0,0.0,1.0,0.29405628930795,0.2977319929243,0.28861624795576,0.2903805856916,27070400.0
738,AAPL,1983-11-15,19.75,19.87,19.0,19.75,529600.0,0.0,1.0,0.2903805856916,0.29214492342745,0.27935347484256,0.2903805856916,29657600.0
739,AAPL,1983-11-16,19.75,20.5,19.63,20.0,456600.0,0.0,1.0,0.2903805856916,0.30140769654065,0.28861624795576,0.29405628930795,25569600.0
740,AAPL,1983-11-17,20.0,20.75,20.0,20.5,403500.0,0.0,1.0,0.29405628930795,0.305083400157,0.29405628930795,0.30140769654065,22596000.0
741,AAPL,1983-11-18,20.5,20.88,20.25,20.62,356700.0,0.0,1.0,0.30140769654065,0.3069947660375,0.2977319929243,0.3031720342765,19975200.0
742,AAPL,1983-11-21,20.62,21.62,20.62,21.5,468800.0,0.0,1.0,0.3031720342765,0.3178748487419,0.3031720342765,0.31611051100605,26252800.0
743,AAPL,1983-11-22,21.5,21.75,21.25,21.5,469600.0,0.0,1.0,0.31611051100605,0.3197862146224,0.3124348073897,0.31611051100605,26297600.0
744,AAPL,1983-11-23,21.5,21.5,20.0,20.38,510500.0,0.0,1.0,0.31611051100605,0.31611051100605,0.29405628930795,0.2996433588048,28588000.0
745,AAPL,1983-11-25,20.38,20.62,20.38,20.5,166500.0,0.0,1.0,0.2996433588048,0.3031720342765,0.2996433588048,0.30140769654065,9324000.0
746,AAPL,1983-11-28,20.5,21.12,20.38,21.0,323200.0,0.0,1.0,0.30140769654065,0.3105234415092,0.2996433588048,0.30875910377335,18099200.0
747,AAPL,1983-11-29,21.0,21.5,20.5,20.75,425400.0,0.0,1.0,0.30875910377335,0.31611051100605,0.30140769654065,0.305083400157,23822400.0
748,AAPL,1983-11-30,20.75,21.0,20.38,20.38,287200.0,0.0,1.0,0.305083400157,0.30875910377335,0.2996433588048,0.2996433588048,16083200.0
749,AAPL,1983-12-01,20.38,20.88,20.0,20.25,342300.0,0.0,1.0,0.2996433588048,0.3069947660375,0.29405628930795,0.2977319929243,19168800.0
750,AAPL,1983-12-02,20.25,20.25,19.75,19.87,381100.0,0.0,1.0,0.2977319929243,0.2977319929243,0.2903805856916,0.29214492342745,21341600.0
751,AAPL,1983-12-05,19.87,20.5,19.75,20.38,201600.0,0.0,1.0,0.29214492342745,0.30140769654065,0.2903805856916,0.2996433588048,11289600.0
752,AAPL,1983-12-06,20.38,20.62,20.25,20.5,232100.0,0.0,1.0,0.2996433588048,0.3031720342765,0.2977319929243,0.30140769654065,12997600.0
753,AAPL,1983-12-07,20.5,21.5,20.25,21.0,398000.0,0.0,1.0,0.30140769654065,0.31611051100605,0.2977319929243,0.30875910377335,22288000.0
754,AAPL,1983-12-08,21.0,22.13,21.0,21.5,614400.0,0.0,1.0,0.30875910377335,0.32537328411925,0.30875910377335,0.31611051100605,34406400.0
755,AAPL,1983-12-09,21.5,22.13,21.25,21.62,369500.0,0.0,1.0,0.31611051100605,0.32537328411925,0.3124348073897,0.3178748487419,20692000.0
756,AAPL,1983-12-12,21.62,21.75,21.0,21.5,290800.0,0.0,1.0,0.3178748487419,0.3197862146224,0.30875910377335,0.31611051100605,16284800.0
757,AAPL,1983-12-13,21.5,22.75,21.38,22.5,881900.0,0.0,1.0,0.31611051100605,0.3344890290878,0.3143461732702,0.33081332547145,49386400.0
758,AAPL,1983-12-14,22.5,23.63,21.62,23.37,901300.0,0.0,1.0,0.33081332547145,0.34742750581735,0.3178748487419,0.34360477405634,50472800.0
759,AAPL,1983-12-15,23.37,24.75,23.37,24.38,1413400.0,0.0,1.0,0.34360477405634,0.36389465801859,0.34360477405634,0.35845461666639,79150400.0
760,AAPL,1983-12-16,24.38,25.0,24.25,24.75,825300.0,0.0,1.0,0.35845461666639,0.36757036163494,0.35654325078589,0.36389465801859,46216800.0
761,AAPL,1983-12-19,24.75,25.0,23.88,24.0,775000.0,0.0,1.0,0.36389465801859,0.36757036163494,0.3511032094337,0.35286754716954,43400000.0
762,AAPL,1983-12-20,24.0,24.0,23.0,23.37,793500.0,0.0,1.0,0.35286754716954,0.35286754716954,0.33816473270415,0.34360477405634,44436000.0
763,AAPL,1983-12-21,23.37,24.25,23.25,24.25,766900.0,0.0,1.0,0.34360477405634,0.35654325078589,0.3418404363205,0.35654325078589,42946400.0
764,AAPL,1983-12-22,24.25,24.75,24.12,24.75,582800.0,0.0,1.0,0.35654325078589,0.36389465801859,0.35463188490539,0.36389465801859,32636800.0
765,AAPL,1983-12-23,24.75,24.88,24.25,24.62,216800.0,0.0,1.0,0.36389465801859,0.36580602389909,0.35654325078589,0.36198329213809,12140800.0
