Symbol,Date,Close,High,Low,Open,Volume
IBM,2013-07-23,194.98,196.43,194.1,194.21,2864114
IBM,2013-07-24,196.61,197.3,195.861,195.95,2958239
IBM,2013-07-25,197.22,197.83,195.66,196.3,3014255
IBM,2013-07-26,197.35,197.37,195.0,196.59,2485006
IBM,2013-07-29,196.21,197.19,195.53,196.83,2113754
IBM,2013-07-30,196.01,197.83,195.81,196.99,2663216
IBM,2013-07-31,195.04,196.9099,194.49,194.49,3809982
IBM,2013-08-01,195.81,197.17,195.41,196.65,2877770
IBM,2013-08-02,195.16,195.5,193.2215,195.5,3873908
IBM,2013-08-05,195.5,195.88,194.35,195.16,2492663
IBM,2013-08-06,190.99,192.51,190.27,192.26,5939557
IBM,2013-08-07,188.56,189.93,188.05,189.6,3901716
IBM,2013-08-08,187.93,189.87,186.79,189.45,4547756
IBM,2013-08-09,187.82,189.16,187.0,188.0,3250000
IBM,2013-08-12,189.09,189.556,186.89,186.97,3026839
IBM,2013-08-13,188.42,189.99,187.56,189.54,3542932
IBM,2013-08-14,187.53,188.926,187.3,188.58,2898586
IBM,2013-08-15,185.79,187.0,185.45,186.23,3692360
IBM,2013-08-16,185.34,186.46,185.34,185.54,3427964
IBM,2013-08-19,184.23,186.5,183.9787,185.3,3251127
IBM,2013-08-20,184.56,185.63,183.1685,184.37,3122098
IBM,2013-08-21,184.86,186.57,184.28,184.67,3551007
IBM,2013-08-22,185.19,186.25,184.25,185.65,2354836
IBM,2013-08-23,185.42,185.74,184.57,185.34,2295092
IBM,2013-08-26,184.74,187.0,184.68,185.27,2174908
IBM,2013-08-27,182.74,184.5,182.5701,183.63,3190642
IBM,2013-08-28,182.16,183.47,181.1,182.68,3979196
IBM,2013-08-29,182.64,183.7,181.44,181.96,2981180
IBM,2013-08-30,182.27,182.99,181.51,182.75,2731141
IBM,2013-09-02,182.27,182.27,182.27,182.27,0
IBM,2013-09-03,183.96,184.32,182.51,183.63,3487469
IBM,2013-09-04,183.13,184.19,182.31,183.58,2601909
IBM,2013-09-05,184.15,185.0,183.07,183.35,2869883
IBM,2013-09-06,183.03,184.99,182.65,184.65,2903717
IBM,2013-09-09,184.98,185.49,183.31,183.68,3017439
IBM,2013-09-10,186.6,187.65,186.37,187.2,3149830
IBM,2013-09-11,190.7,190.87,186.82,186.83,4963022
IBM,2013-09-12,190.73,191.32,189.85,190.96,3354845
IBM,2013-09-13,192.17,193.1,191.0,191.21,3710354
IBM,2013-09-16,193.15,194.81,192.61,193.7,3907186
IBM,2013-09-17,192.16,194.15,191.83,193.42,2931728
IBM,2013-09-18,194.42,194.89,192.0,192.6,3841926
IBM,2013-09-19,193.39,194.89,193.22,194.18,3178067
IBM,2013-09-20,190.02,194.4299,190.02,193.96,8531193
IBM,2013-09-23,190.99,192.41,189.3301,190.06,3340891
IBM,2013-09-24,189.97,191.56,189.66,190.93,3085242
IBM,2013-09-25,189.47,190.62,188.5,190.14,2654833
IBM,2013-09-26,190.22,191.76,189.455,190.1,2093584
IBM,2013-09-27,186.92,188.94,186.45,188.87,3907904
IBM,2013-09-30,185.18,186.74,184.34,185.56,3978234
IBM,2013-10-01,186.38,186.65,184.65,185.34,2682184
IBM,2013-10-02,184.96,186.3099,184.41,185.54,3618459
IBM,2013-10-03,183.86,184.96,183.0,184.7,3212240
IBM,2013-10-04,184.1,185.13,183.58,184.17,2864163
IBM,2013-10-07,182.01,183.31,181.85,181.85,3968362
IBM,2013-10-08,178.72,181.99,178.71,181.89,5579833
IBM,2013-10-09,181.32,181.67,179.1,179.37,4424359
IBM,2013-10-10,184.77,184.77,182.358,183.17,3659606
IBM,2013-10-11,186.16,186.23,184.12,185.25,3232828
IBM,2013-10-14,186.97,186.99,184.42,185.41,2663207
IBM,2013-10-15,184.66,185.94,184.22,185.74,3367275
IBM,2013-10-16,186.73,186.73,184.994,185.42,6717979
IBM,2013-10-17,174.83,177.0,172.57,173.84,22368939
IBM,2013-10-18,173.78,175.0,173.25,174.8,10552466
IBM,2013-10-21,172.86,174.75,172.6301,174.42,7098685
IBM,2013-10-22,174.97,175.57,172.9512,173.35,6980623
IBM,2013-10-23,175.77,175.99,174.4,175.09,5416339
IBM,2013-10-24,177.8,177.89,176.25,176.43,5534885
IBM,2013-10-25,176.85,179.1,176.26,178.43,4844399
IBM,2013-10-28,177.35,177.89,176.2,177.04,3712733
IBM,2013-10-29,182.12,182.32,177.5,177.62,8909330
IBM,2013-10-30,180.15,182.18,179.86,181.69,5275922
IBM,2013-10-31,179.21,181.67,179.04,179.65,4318185
IBM,2013-11-01,179.23,180.339,178.88,179.81,3644628
IBM,2013-11-04,180.27,180.8,179.34,179.9,3484345
IBM,2013-11-05,177.85,179.8,177.71,179.54,6103386
IBM,2013-11-06,179.19,179.75,177.78,177.91,4560659
IBM,2013-11-07,180.0,181.39,179.6,179.6,5221281
IBM,2013-11-08,179.99,180.08,177.35,178.83,6275035
IBM,2013-11-11,182.88,183.39,180.04,180.19,5222299
IBM,2013-11-12,183.07,184.0487,182.26,182.53,4258623
IBM,2013-11-13,183.55,183.55,181.59,182.27,4711276
IBM,2013-11-14,182.21,183.2,179.66,180.48,6322676
IBM,2013-11-15,183.19,183.28,181.16,182.38,5179511
IBM,2013-11-18,184.47,184.99,183.27,183.52,5344864
IBM,2013-11-19,185.25,186.2,184.15,184.63,4577037
IBM,2013-11-20,185.19,186.24,184.645,185.22,3646117
IBM,2013-11-21,184.13,185.75,183.411,185.54,4459451
IBM,2013-11-22,181.3,184.99,179.92,183.5001,7610518
IBM,2013-11-25,178.94,180.75,177.82,180.25,7162374
IBM,2013-11-26,177.31,178.94,177.31,178.67,5756174
IBM,2013-11-27,178.97,180.18,177.82,177.83,4596474
IBM,2013-11-28,178.97,178.97,178.97,178.97,0
IBM,2013-11-29,179.68,180.76,179.0,179.21,2870500
IBM,2013-12-02,177.48,179.59,177.12,179.46,4561577
IBM,2013-12-03,176.08,178.23,175.64,177.0,5864045
IBM,2013-12-04,175.74,177.5,175.16,175.37,5267364
IBM,2013-12-05,176.08,176.86,175.28,176.15,4385041
IBM,2013-12-06,177.67,178.0,176.01,176.7,4741119
IBM,2013-12-09,177.46,178.152,176.83,177.99,3796620
IBM,2013-12-10,177.12,177.67,176.06,176.9,4128386
IBM,2013-12-11,175.2,177.76,175.1,177.0,4090438
IBM,2013-12-12,173.37,175.8,173.3,175.06,5671649
IBM,2013-12-13,172.8,174.379,172.73,173.52,4184836
IBM,2013-12-16,177.85,178.35,172.73,173.22,7521001
IBM,2013-12-17,175.76,177.49,175.12,177.36,5476405
IBM,2013-12-18,178.7,178.74,174.851,176.45,5698437
IBM,2013-12-19,180.22,180.54,177.88,177.88,5929584
IBM,2013-12-20,180.02,182.0,180.02,180.12,7655998
IBM,2013-12-23,182.23,182.93,180.61,181.05,4082821
IBM,2013-12-24,183.22,183.5,181.91,181.955,1613614
IBM,2013-12-25,183.22,183.22,183.22,183.22,0
IBM,2013-12-26,185.35,185.56,183.51,183.56,3325841
IBM,2013-12-27,185.08,186.5,184.56,185.84,3382117
IBM,2013-12-30,186.41,186.7,184.67,185.32,3018594
IBM,2013-12-31,187.57,187.79,186.3,186.49,3620413
IBM,2014-01-01,187.57,187.57,187.57,187.57,0
IBM,2014-01-02,185.53,187.4,185.2,187.21,4546809
IBM,2014-01-03,186.64,187.35,185.3,185.83,4064095
IBM,2014-01-06,186.0,187.355,185.3,187.15,4068105
IBM,2014-01-07,189.71,190.35,186.38,186.39,5934322
IBM,2014-01-08,187.97,189.4175,187.26,189.33,4604105
IBM,2014-01-09,187.38,189.5,186.55,189.02,4322284
IBM,2014-01-10,187.26,188.57,186.28,188.31,4023088
IBM,2014-01-13,184.16,186.95,183.86,186.26,5789107
IBM,2014-01-14,185.92,186.428,183.8818,185.06,4619509
IBM,2014-01-15,187.74,188.65,185.49,185.82,4829291
IBM,2014-01-16,188.76,188.99,186.8,187.53,4775167
IBM,2014-01-17,190.09,190.81,187.86,188.04,7671146
IBM,2014-01-20,190.09,190.09,190.09,190.09,0
IBM,2014-01-21,188.43,190.39,186.79,190.23,11121410
IBM,2014-01-22,182.25,183.5,179.67,181.28,13800586
IBM,2014-01-23,182.73,183.72,180.71,181.43,6974334
IBM,2014-01-24,179.64,182.8141,179.64,181.25,6938768
IBM,2014-01-27,177.9,179.65,177.66,179.605,5209244
IBM,2014-01-28,176.85,178.45,176.16,178.05,5336989
IBM,2014-01-29,176.4,178.53,175.89,175.98,4971142
IBM,2014-01-30,177.36,177.86,176.36,177.17,4854397
IBM,2014-01-31,176.68,177.835,175.34,176.11,5195381
IBM,2014-02-03,172.9,176.02,172.72,176.02,7187767
IBM,2014-02-04,172.84,173.75,172.36,173.53,4351180
IBM,2014-02-05,174.24,174.97,172.19,172.19,4714375
IBM,2014-02-06,174.67,174.85,173.79,173.97,4292478
IBM,2014-02-07,177.25,177.56,175.07,175.64,4725647
IBM,2014-02-10,177.14,177.65,176.25,176.97,3544486
IBM,2014-02-11,179.7,180.39,176.8,176.81,4654207
IBM,2014-02-12,180.24,181.25,179.26,179.52,3984148
IBM,2014-02-13,181.84,182.36,177.86,178.22,4482761
IBM,2014-02-14,183.69,184.43,180.99,181.26,4665873
IBM,2014-02-17,183.69,183.69,183.69,183.69,0
IBM,2014-02-18,183.19,184.0,182.32,183.18,4435484
IBM,2014-02-19,182.95,185.65,182.41,182.74,4671705
IBM,2014-02-20,184.26,184.8599,182.79,182.96,4968267
IBM,2014-02-21,182.79,185.71,182.62,184.25,5699331
IBM,2014-02-24,183.45,185.16,182.82,182.82,4595312
IBM,2014-02-25,183.23,184.6,182.88,183.52,3902332
IBM,2014-02-26,184.06,185.28,183.56,183.94,3740884
IBM,2014-02-27,185.27,185.95,183.81,183.83,3827965
IBM,2014-02-28,185.17,186.12,183.65,185.38,4668452
IBM,2014-03-03,184.26,184.64,182.82,183.33,3952704
IBM,2014-03-04,186.44,187.16,185.68,185.81,4734235
IBM,2014-03-05,187.14,187.95,186.4,186.57,3487359
IBM,2014-03-06,187.64,188.39,186.9,187.37,3817529
IBM,2014-03-07,187.68,188.92,187.18,188.35,4117826
IBM,2014-03-10,186.39,188.37,185.849,187.55,4594054
IBM,2014-03-11,186.76,188.45,186.04,187.41,4229679
IBM,2014-03-12,186.22,187.45,185.89,186.01,4833158
IBM,2014-03-13,183.9,187.0,183.71,186.41,4913208
IBM,2014-03-14,182.21,184.29,182.21,183.89,5490326
IBM,2014-03-17,185.81,186.35,182.66,182.66,4938754
IBM,2014-03-18,186.81,187.9,185.54,185.99,3961319
IBM,2014-03-19,184.71,186.7,183.5001,185.6,4323930
IBM,2014-03-20,187.9,188.26,184.17,184.47,5062629
IBM,2014-03-21,186.67,188.7,186.4,188.5,12535281
IBM,2014-03-24,188.25,189.44,187.37,187.43,5738492
IBM,2014-03-25,195.04,195.395,188.7,188.76,10912699
IBM,2014-03-26,192.62,195.63,191.96,194.98,6851772
IBM,2014-03-27,189.83,192.67,189.322,191.91,6767653
IBM,2014-03-28,190.45,192.62,189.11,189.94,5194443
IBM,2014-03-31,192.49,193.77,191.4,191.64,8537746
IBM,2014-04-01,194.5,195.13,192.78,193.12,5395346
IBM,2014-04-02,193.55,194.5,192.49,194.24,4924133
IBM,2014-04-03,192.69,193.38,192.35,193.2,4091059
IBM,2014-04-04,191.77,193.97,191.28,193.12,6090863
IBM,2014-04-07,194.52,195.309,191.57,191.72,6747080
IBM,2014-04-08,193.29,194.1675,192.6898,193.89,5125001
IBM,2014-04-09,196.64,197.0,193.6,193.88,5485124
IBM,2014-04-10,195.68,199.21,195.66,196.06,8425601
IBM,2014-04-11,195.19,197.0,194.27,195.04,4835214
IBM,2014-04-14,197.77,198.24,195.88,196.24,5433621
IBM,2014-04-15,197.02,197.41,195.42,195.98,5353177
IBM,2014-04-16,196.4,198.71,195.0,198.05,8527295
IBM,2014-04-17,190.01,190.7,187.01,187.25,11255493
IBM,2014-04-18,190.01,190.01,190.01,190.01,0
IBM,2014-04-21,192.27,192.805,189.74,189.8,5425283
IBM,2014-04-22,192.15,193.0,191.2,192.01,3878619
IBM,2014-04-23,191.73,192.41,190.11,191.79,4736919
IBM,2014-04-24,190.22,192.22,190.03,192.22,4407352
IBM,2014-04-25,189.63,190.67,189.11,190.54,3871407
IBM,2014-04-28,193.14,193.99,190.58,191.14,5638334
IBM,2014-04-29,195.11,195.94,193.41,193.59,4626352
IBM,2014-04-30,196.47,196.86,194.35,194.38,4211284
IBM,2014-05-01,193.53,196.74,193.15,196.31,3675823
IBM,2014-05-02,191.44,193.84,191.25,193.75,3052953
IBM,2014-05-05,191.26,191.49,189.8,191.05,2222168
IBM,2014-05-06,190.03,190.95,189.25,190.93,3188706
IBM,2014-05-07,189.3,190.3,186.93,189.34,3821023
IBM,2014-05-08,188.91,190.57,188.23,189.16,2431945
IBM,2014-05-09,190.08,190.5854,188.37,188.98,2261739
IBM,2014-05-12,192.57,193.02,190.94,191.12,3778611
IBM,2014-05-13,192.19,193.03,191.76,192.79,2226997
IBM,2014-05-14,188.72,191.99,188.17,191.91,5255970
IBM,2014-05-15,186.46,189.08,186.18,189.07,4202556
IBM,2014-05-16,187.06,187.41,185.93,186.27,3949644
IBM,2014-05-19,187.0,187.13,186.04,186.61,3270670
IBM,2014-05-20,184.89,186.7,184.7,186.25,3032896
IBM,2014-05-21,186.39,187.16,184.95,185.85,2988348
IBM,2014-05-22,185.68,186.45,185.03,186.45,2218149
IBM,2014-05-23,185.94,186.14,185.3101,185.84,2563424
IBM,2014-05-26,185.94,185.94,185.94,185.94,0
IBM,2014-05-27,184.78,185.65,183.93,184.8,4794501
IBM,2014-05-28,183.08,184.88,182.94,184.48,3724124
IBM,2014-05-29,183.76,183.78,182.33,183.64,2759978
IBM,2014-05-30,184.36,184.57,182.49,183.38,4620486
IBM,2014-06-02,185.69,186.2801,184.67,184.76,3204034
IBM,2014-06-03,184.37,185.76,184.12,185.55,2517123
IBM,2014-06-04,184.51,185.45,184.2,184.71,2376981
IBM,2014-06-05,185.98,186.09,183.92,184.66,2861974
IBM,2014-06-06,186.37,187.65,185.9,186.47,3296900
IBM,2014-06-09,186.22,187.64,185.96,186.22,2728403
IBM,2014-06-10,184.29,186.2199,183.82,186.2,4157062
IBM,2014-06-11,182.25,184.2,182.01,183.61,4065310
IBM,2014-06-12,181.22,182.55,180.91,182.48,4425491
IBM,2014-06-13,182.56,183.0,181.52,182.0,2778984
IBM,2014-06-16,182.35,182.71,181.235,182.4,3556218
IBM,2014-06-17,182.26,182.81,181.56,181.9,2460857
IBM,2014-06-18,183.6,183.61,181.79,182.04,3935653
IBM,2014-06-19,182.82,184.47,182.356,184.12,3551276
IBM,2014-06-20,181.55,182.67,181.4,182.59,10686834
IBM,2014-06-23,182.14,182.25,181.0,181.92,3231699
IBM,2014-06-24,180.88,183.0,180.65,181.5,3875453
IBM,2014-06-25,180.72,180.97,180.06,180.25,2763020
IBM,2014-06-26,180.37,181.37,179.27,180.87,3258470
IBM,2014-06-27,181.71,182.46,179.66,179.77,4575680
IBM,2014-06-30,181.27,181.93,180.26,181.33,4228836
IBM,2014-07-01,186.35,187.27,181.7,181.7,6644363
IBM,2014-07-02,188.39,188.99,186.17,186.34,5097199
IBM,2014-07-03,188.53,188.806,187.35,188.39,2422363
IBM,2014-07-04,188.53,188.53,188.53,188.53,0
IBM,2014-07-07,188.04,188.27,187.44,187.61,2958947
IBM,2014-07-08,187.22,188.08,186.37,187.65,3135115
IBM,2014-07-09,188.42,188.9,186.89,187.68,3309559
IBM,2014-07-10,187.7,188.05,186.21,186.44,3177816
IBM,2014-07-11,188.0,188.35,186.705,187.73,2403840
IBM,2014-07-14,189.86,190.44,188.53,188.55,4502202
IBM,2014-07-15,188.49,190.08,188.21,189.54,4873452
IBM,2014-07-16,192.36,193.36,190.76,192.24,7815648
IBM,2014-07-17,192.49,195.95,192.0,192.36,8872269
IBM,2014-07-18,192.5,193.44,190.0,191.96,8169325
IBM,2014-07-21,190.85,191.7,189.25,191.3,4154740
IBM,2014-07-22,194.09,194.72,191.56,191.59,4853041
IBM,2014-07-23,193.63,194.9,193.57,194.11,3584465
IBM,2014-07-24,195.24,195.62,193.75,193.95,3612656
IBM,2014-07-25,194.4,195.9,193.7901,195.3,3376455
IBM,2014-07-28,195.78,196.4,193.65,194.3,3242443
IBM,2014-07-29,194.57,195.89,194.54,195.3,3264409
IBM,2014-07-30,194.0,195.99,192.9,195.2,3945601
IBM,2014-07-31,191.67,194.29,191.54,192.84,4208005
IBM,2014-08-01,189.15,191.5,188.86,190.5,5181080
IBM,2014-08-04,189.64,189.95,188.6,189.35,2125935
IBM,2014-08-05,187.1,189.196,186.44,188.75,3307945
IBM,2014-08-06,185.97,186.88,184.44,185.36,3847046
IBM,2014-08-07,184.3,186.68,183.58,186.64,2708935
IBM,2014-08-08,186.63,186.67,183.58,184.4,2781936
IBM,2014-08-11,187.47,188.36,186.28,187.81,2527208
IBM,2014-08-12,187.34,188.69,186.81,187.45,1858635
IBM,2014-08-13,187.95,188.48,187.37,188.0,1797016
IBM,2014-08-14,187.88,188.17,186.93,187.57,1929581
IBM,2014-08-15,187.38,188.88,186.79,187.85,2815822
IBM,2014-08-18,189.36,189.81,187.76,188.1,2420398
IBM,2014-08-19,190.07,190.25,189.36,190.04,2040117
IBM,2014-08-20,190.1,190.39,189.25,189.86,2177702
IBM,2014-08-21,191.23,192.07,190.5,190.9,2497985
IBM,2014-08-22,190.41,191.88,190.29,190.77,1940434
IBM,2014-08-25,191.16,191.81,190.71,191.39,1726100
IBM,2014-08-26,192.99,193.53,191.02,191.02,3175399
IBM,2014-08-27,192.25,194.133,191.56,193.03,2190285
IBM,2014-08-28,192.0,192.2986,190.66,191.47,1503582
IBM,2014-08-29,192.3,192.75,191.14,192.28,2911097
IBM,2014-09-01,192.3,192.3,192.3,192.3,0
IBM,2014-09-02,191.56,192.97,190.93,192.68,2679659
IBM,2014-09-03,191.95,192.95,191.86,192.39,1824378
IBM,2014-09-04,190.68,192.69,190.06,191.69,2868754
IBM,2014-09-05,191.2,191.75,190.09,190.53,2261215
IBM,2014-09-08,190.14,191.2,189.51,190.75,2525626
IBM,2014-09-09,189.99,190.74,189.78,190.34,2403631
IBM,2014-09-10,191.54,192.15,190.1,190.12,2765324
IBM,2014-09-11,191.72,192.78,190.12,191.08,2299390
IBM,2014-09-12,191.28,191.6,190.57,191.47,2900967
IBM,2014-09-15,191.81,192.49,190.58,191.42,2457803
IBM,2014-09-16,192.96,193.57,190.82,191.25,2561528
IBM,2014-09-17,192.8,193.64,192.3,193.22,3214117
IBM,2014-09-18,193.75,194.13,192.71,192.79,2963446
IBM,2014-09-19,194.0,195.0,193.19,194.54,8854514
IBM,2014-09-22,193.11,194.14,192.63,193.72,3317962
IBM,2014-09-23,191.62,193.07,191.52,192.75,3301797
IBM,2014-09-24,192.31,192.45,189.88,191.0,3082594
IBM,2014-09-25,189.01,192.5,188.97,192.05,4158816
IBM,2014-09-26,190.06,190.33,188.61,188.93,2494024
IBM,2014-09-29,189.64,189.96,188.12,188.51,2344723
IBM,2014-09-30,189.83,190.85,189.15,189.64,2932556
IBM,2014-10-01,187.17,190.4,186.79,189.91,3723192
IBM,2014-10-02,186.91,187.78,186.24,187.66,2283619
IBM,2014-10-03,188.67,189.37,187.56,188.11,3071521
IBM,2014-10-06,189.04,190.89,188.71,189.69,2100191
IBM,2014-10-07,185.71,188.12,185.54,187.77,2994065
IBM,2014-10-08,189.36,189.6,185.61,185.97,2985329
IBM,2014-10-09,186.42,189.5,186.09,189.12,2625609
IBM,2014-10-10,185.93,187.74,185.1,185.86,5090345
IBM,2014-10-13,183.52,186.65,183.42,185.49,3599924
IBM,2014-10-14,183.8,185.72,183.59,184.89,3924974
IBM,2014-10-15,181.75,183.79,178.7488,182.46,6897656
IBM,2014-10-16,179.84,181.48,178.69,179.8,5578683
IBM,2014-10-17,182.05,182.84,180.22,181.24,4354442
IBM,2014-10-20,169.1,170.331,166.69,166.845,23416511
IBM,2014-10-21,163.23,166.68,161.68,166.4,20953605
IBM,2014-10-22,161.79,165.41,161.1,162.41,11091424
IBM,2014-10-23,162.18,162.83,161.54,162.12,7600270
IBM,2014-10-24,162.08,162.44,161.45,162.08,6652379
IBM,2014-10-27,161.87,162.91,161.81,162.0,4989437
IBM,2014-10-28,163.6,163.6,161.8,162.0,7896863
IBM,2014-10-29,163.46,164.615,162.76,164.33,4741689
IBM,2014-10-30,164.35,164.62,163.02,163.5,3895979
IBM,2014-10-31,164.4,165.59,163.6165,165.48,5818375
IBM,2014-11-03,164.36,164.54,163.375,164.25,4691074
IBM,2014-11-04,162.65,164.36,162.24,164.34,4247079
IBM,2014-11-05,161.82,163.54,161.56,163.13,4104746
IBM,2014-11-06,161.46,161.53,160.05,161.28,4067641
IBM,2014-11-07,162.07,162.2069,160.85,161.42,3494803
IBM,2014-11-10,163.49,164.47,161.61,161.9,4958236
IBM,2014-11-11,163.3,163.9,162.6,163.7,3534400
IBM,2014-11-12,161.92,163.0,161.76,162.28,3378229
IBM,2014-11-13,162.79,162.8,161.8,162.0,3239726
IBM,2014-11-14,164.16,164.49,161.69,162.1,4978415
IBM,2014-11-17,164.16,164.97,163.72,164.16,4798933
IBM,2014-11-18,161.89,164.75,161.89,164.73,5412495
IBM,2014-11-19,161.43,162.1,160.96,162.05,3802631
IBM,2014-11-20,160.64,161.5,159.8,160.95,4183102
IBM,2014-11-21,160.92,161.95,160.75,161.83,4076875
IBM,2014-11-24,162.15,163.86,161.06,161.54,6619032
IBM,2014-11-25,161.76,163.5,161.56,162.65,4062378
IBM,2014-11-26,161.95,162.1,161.01,161.93,3967223
IBM,2014-11-27,161.95,161.95,161.95,161.95,0
IBM,2014-11-28,162.17,163.37,161.44,162.75,2405512
IBM,2014-12-01,161.54,163.315,161.35,161.64,4168383
IBM,2014-12-02,162.67,162.73,161.64,162.47,3465747
IBM,2014-12-03,164.52,164.52,162.0,162.47,6434994
IBM,2014-12-04,164.05,164.5,163.01,164.01,3860288
IBM,2014-12-05,163.27,164.5,162.91,163.61,3013455
IBM,2014-12-08,161.86,163.29,161.54,163.29,2851383
IBM,2014-12-09,162.99,163.02,160.8,160.84,3865905
IBM,2014-12-10,160.51,163.33,160.03,163.01,4082384
IBM,2014-12-11,161.07,162.93,160.52,160.82,3989571
IBM,2014-12-12,155.38,160.5,155.33,160.25,8611748
IBM,2014-12-15,153.06,156.739,152.84,155.93,6500311
IBM,2014-12-16,151.41,154.89,150.5,152.03,6782593
IBM,2014-12-17,151.93,153.308,151.11,151.52,5139465
IBM,2014-12-18,157.68,157.68,153.3,153.58,7302356
IBM,2014-12-19,158.51,160.41,157.49,157.49,8864850
IBM,2014-12-22,161.44,161.91,158.33,158.33,4682509
IBM,2014-12-23,162.24,162.9,161.61,162.23,4044220
IBM,2014-12-24,161.82,162.99,161.61,162.88,1869977
IBM,2014-12-25,161.82,161.82,161.82,161.82,0
IBM,2014-12-26,162.34,163.09,162.01,162.27,1912310
IBM,2014-12-29,160.51,162.34,159.45,162.0,3331833
IBM,2014-12-30,160.05,160.82,159.79,160.02,2829904
IBM,2014-12-31,160.44,161.5,160.38,160.41,4011909
IBM,2015-01-01,160.44,160.44,160.44,160.44,0
IBM,2015-01-02,162.06,163.31,161.0,161.31,5525466
IBM,2015-01-05,159.51,161.27,159.19,161.27,4880389
IBM,2015-01-06,156.07,159.96,155.17,159.67,6146712
IBM,2015-01-07,155.05,157.2,154.03,157.2,4701839
IBM,2015-01-08,158.42,159.044,155.55,156.24,4241113
IBM,2015-01-09,159.11,160.34,157.25,158.42,4488347
IBM,2015-01-12,156.44,159.25,155.76,159.0,4187637
IBM,2015-01-13,156.81,159.97,155.68,157.26,4377510
IBM,2015-01-14,155.8,156.49,153.74,154.86,4690294
IBM,2015-01-15,154.57,156.97,154.16,156.69,4251723
IBM,2015-01-16,157.14,157.63,153.82,153.82,5756041
IBM,2015-01-19,157.14,157.14,157.14,157.14,0
IBM,2015-01-20,156.95,157.33,154.03,156.7,8392773
IBM,2015-01-21,152.09,154.5,151.07,153.03,11897123
IBM,2015-01-22,155.39,155.72,151.76,151.94,6120113
IBM,2015-01-23,155.87,157.6,154.89,155.03,4834847
IBM,2015-01-26,156.36,159.46,155.77,158.26,7888143
IBM,2015-01-27,153.67,155.09,152.59,154.94,5659568
IBM,2015-01-28,151.55,154.53,151.55,154.0,4495933
IBM,2015-01-29,155.48,155.58,149.52,151.38,8320847
IBM,2015-01-30,153.31,155.24,153.04,153.91,6563570
IBM,2015-02-02,154.66,154.66,151.51,154.0,4712247
IBM,2015-02-03,158.47,158.6,154.75,154.75,5539406
IBM,2015-02-04,156.96,158.71,156.7,157.21,3678459
IBM,2015-02-05,157.91,158.59,157.1501,157.29,5253637
IBM,2015-02-06,156.72,158.08,156.23,157.34,3256452
IBM,2015-02-09,155.75,157.5,155.4,156.0,3057726
IBM,2015-02-10,158.56,158.56,155.08,156.74,4440614
IBM,2015-02-11,158.2,159.09,157.17,157.76,3626658
IBM,2015-02-12,158.52,159.5,158.09,158.72,3333063
IBM,2015-02-13,160.4,160.8,158.64,158.78,3706919
IBM,2015-02-16,160.4,160.4,160.4,160.4,0
IBM,2015-02-17,160.96,161.41,159.73,159.75,2894508
IBM,2015-02-18,162.19,162.47,160.64,161.86,4358385
IBM,2015-02-19,163.89,164.49,161.44,162.05,3504380
IBM,2015-02-20,163.65,164.34,162.09,163.64,3352982
IBM,2015-02-23,162.91,164.4,162.5,164.23,2714434
IBM,2015-02-24,164.83,164.99,161.51,162.49,4701626
IBM,2015-02-25,162.81,164.96,162.58,164.94,4004559
IBM,2015-02-26,160.87,164.14,159.77,163.74,7110772
IBM,2015-02-27,161.94,162.29,160.16,161.05,4410037
IBM,2015-03-02,160.48,161.89,159.8101,161.68,5917862
IBM,2015-03-03,161.03,161.75,160.0,160.27,3234401
IBM,2015-03-04,159.42,160.56,158.72,160.54,3633635
IBM,2015-03-05,161.18,161.5,159.703,159.86,3791660
IBM,2015-03-06,158.5,161.44,158.06,160.19,4540174
IBM,2015-03-09,160.77,161.15,158.2,158.2,5193874
IBM,2015-03-10,157.81,160.23,157.81,159.6,4600803
IBM,2015-03-11,156.8,159.14,155.935,158.57,5709290
IBM,2015-03-12,157.98,158.72,156.27,156.27,4566611
IBM,2015-03-13,154.28,157.52,153.4,157.46,6063970
IBM,2015-03-16,157.08,157.09,154.8,155.05,3749638
IBM,2015-03-17,156.96,157.29,155.37,156.2,3311864
IBM,2015-03-18,159.81,160.7,155.8,156.85,5738517
IBM,2015-03-19,159.81,160.92,158.81,159.7,3878559
IBM,2015-03-20,162.88,163.0,160.35,160.95,9005029
IBM,2015-03-23,164.63,165.35,162.73,162.77,5929927
IBM,2015-03-24,163.0,164.89,162.9,164.79,4346145
IBM,2015-03-25,159.2,163.08,159.2,163.08,5428730
IBM,2015-03-26,160.59,161.25,158.91,159.27,4396024
IBM,2015-03-27,160.4,160.9,159.23,160.79,3477921
IBM,2015-03-30,162.67,163.6,161.25,162.0,4138017
IBM,2015-03-31,160.5,162.33,160.4,161.08,4255158
IBM,2015-04-01,159.18,160.62,158.39,160.23,3700541
IBM,2015-04-02,160.45,162.54,158.89,159.52,4671478
IBM,2015-04-03,160.45,160.45,160.45,160.45,0
IBM,2015-04-06,162.04,162.8,158.702,159.69,3465681
IBM,2015-04-07,162.07,163.84,161.62,161.67,3147966
IBM,2015-04-08,161.85,163.55,161.01,161.72,2524323
IBM,2015-04-09,162.34,162.47,160.72,161.7,2263490
IBM,2015-04-10,162.86,163.33,161.25,162.34,2515603
IBM,2015-04-13,162.38,164.0,162.36,162.37,3868091
